Issue Type,Project Key,Summary,Priority,Labels,Requirement Keys,Test Type,Step Action,Step Data,Step Result,Description,Tags,Pages,Story Id,Epic
Test,,"As a Doctor, I want to access patient care plans through the Clinician Portal, so that I can review and track updates to the plans efficiently.",Must,"auto-generated,vertex-ai,traceable",5.1.1,Manual,I am logged into the Clinician Portal. | I select a patient.,,"I can view the patient's care plan, including updates and changes.","As a Doctor, I want to access patient care plans through the Clinician Portal, so that I can review and track updates to the plans efficiently.",@priority_Must @req_5.1.1 @FDA21CFR11 @HIPAA,6;13,9e5fc573-ffd1-4f42-b8c0-ab93d354f3fd,
Test,,"As a Doctor, I want to view the audit history of patient documents and data, so that I can ensure data integrity and compliance.",Must,"auto-generated,vertex-ai,traceable",2.3.3,Manual,I am logged into the Clinician Portal and viewing a patient's record. | I request to view the audit history for a specific document or data element.,,"I should see a report showing additions, changes, and deletions, including the user and timestamp for each action.","As a Doctor, I want to view the audit history of patient documents and data, so that I can ensure data integrity and compliance.",@priority_Must @req_2.3.3 @FDA21CFR11 @HIPAA,8,a36c5efa-4c57-495a-af53-3195aca5e963,
Test,,"As a Doctor, I want to view the audit history of patient documents and data, so that I can ensure data integrity and compliance.",Must,"auto-generated,vertex-ai,traceable",2.3.3,Manual,I am logged into the Clinician Portal. | I request an audit history report for a specific user or patient.,,I should be able to export the audit history in a standard format.,"As a Doctor, I want to view the audit history of patient documents and data, so that I can ensure data integrity and compliance.",@priority_Must @req_2.3.3 @FDA21CFR11 @HIPAA,8,a36c5efa-4c57-495a-af53-3195aca5e963,
Test,,"As an IT person, I want to configure a new data piece, so that I can integrate new data sources into the system.",Should,"auto-generated,vertex-ai,traceable",2.3.3.1,Manual,I am an IT person with access to the configuration settings. | I configure a new data piece.,,The system stores the configuration and allows the data piece to be used for data integration.,"As an IT person, I want to configure a new data piece, so that I can integrate new data sources into the system.",@priority_Should @req_2.3.3.1,12,0727dc20-8963-42dd-8568-6c8e8ab4d42f,
Test,,"As an IT person, I want to edit an external data source configuration so that I can ensure the system receives the correct data.",Should,"auto-generated,vertex-ai,traceable",2.3.3.2,Manual,I am logged in as an IT person. | I navigate to the external data source configuration page.,,I can modify the configuration settings and save the changes.,"As an IT person, I want to edit an external data source configuration so that I can ensure the system receives the correct data.",@priority_Should @req_2.3.3.2,12,10bf77db-2d1a-429d-aeae-c9f90c4b5759,
Test,,"As a user, I want to view a list of sessions so that I can select a particular session to see more details.",Must,"auto-generated,vertex-ai,traceable",2.3.3.3,Manual,The user is logged into the portal | I navigate to the sessions page,,I should see a list of sessions displayed,"As a user, I want to view a list of sessions so that I can select a particular session to see more details.",@priority_Must @req_2.3.3.3,7,b0c0a546-d260-4c3c-9fce-24983bb6c668,
Test,,"As a user, I want to view a list of sessions so that I can select a particular session to see more details.",Must,"auto-generated,vertex-ai,traceable",2.3.3.3,Manual,I am viewing the list of sessions | I select a session from the list,,I should be able to see more details about the selected session,"As a user, I want to view a list of sessions so that I can select a particular session to see more details.",@priority_Must @req_2.3.3.3,7,b0c0a546-d260-4c3c-9fce-24983bb6c668,
Test,,"As a Doctor, I want to view a Metrics page, so that I can easily review patient data and track progress.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4,Manual,I am logged into the system as a Doctor. | I navigate to the Metrics page.,,I should be able to view relevant patient metrics.,"As a Doctor, I want to view a Metrics page, so that I can easily review patient data and track progress.",@priority_Should @req_2.3.3.4,7,05294210-26f5-4f73-a50c-5ad0e89e1bf4,
Test,,"As a Clinician, I want to view overall program statistics, so that I can monitor patient progress and program effectiveness.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.1,Manual,I am logged into the Clinician Portal. | I navigate to the program statistics section.,,I can view overall program statistics.,"As a Clinician, I want to view overall program statistics, so that I can monitor patient progress and program effectiveness.",@priority_Should @req_2.3.3.4.1,11;16,933bb33d-1099-4396-8d5b-edf0bc4ce8f1,
Test,,"As a Clinician, I want to run a billing report so that I can track total dollars billed.",Must,"auto-generated,vertex-ai,traceable",2.3.3.4.3,Manual,I am a logged-in Clinician | I initiate the billing report generation,,I should be able to view a report displaying the total dollars billed.,"As a Clinician, I want to run a billing report so that I can track total dollars billed.",@priority_Must @req_2.3.3.4.3 @HIPAA,12,89ae4778-6dcb-43e6-b867-5dd9183b2348,
Test,,"As a Clinician, I want to view overall program statistics, so that I can monitor patient progress and program effectiveness.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.4;DHM_UC_24,Manual,I am logged into the Clinician Portal. | I navigate to the program statistics section.,,"I should see overall program statistics, including average percentage attendance for ADHP (2.3.3.4.4).","As a Clinician, I want to view overall program statistics, so that I can monitor patient progress and program effectiveness.",@priority_Should @req_2.3.3.4.4 @req_DHM_UC_24,11,1f2a3c55-f8fe-4c4c-a080-9e102ecf6e5d,
Test,,"As a Clinician, I want to store individual notes for a session so that I can accurately document patient progress and treatment plans.",Must,"auto-generated,vertex-ai,traceable",2.3.3.4.5,Manual,The clinician is logged into the system and viewing a specific session. | The clinician enters and saves individual notes for the session.,,"The system stores the notes securely and associates them with the correct session and clinician, adhering to HIPAA regulations.","As a Clinician, I want to store individual notes for a session so that I can accurately document patient progress and treatment plans.",@priority_Must @req_2.3.3.4.5 @HIPAA,7;16,6301fe0d-a335-4298-9495-b2c4a17b0331,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.6,Manual,I am a logged-in Clinician | I select a document,,"I can view the audit history of the document, including who made changes and when","As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Should @req_2.3.3.4.6 @FDA21CFR11 @HIPAA,11,a122b9a4-7f69-4f76-b45c-18b743c08d48,
Test,,"As a Doctor, I want to see Session information, so that I can review patient progress and make informed decisions.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.7,Manual,I am logged into the system as a Doctor. | I select a particular session from the list of sessions.,,"I can see Session information including Facilitator information, Time and scheduling, Attendance, and Group and Individual notes.","As a Doctor, I want to see Session information, so that I can review patient progress and make informed decisions.",@priority_Should @req_2.3.3.4.7,7,427e47c7-4cc3-4766-b332-87afd3ee144e,
Test,,"As a Doctor, I want to view session information including facilitator, time, scheduling, attendance, and notes, so that I can effectively review patient progress and plan future care.",Should,"auto-generated,vertex-ai,traceable",2.3.3.5,Manual,I am logged into the system as a Doctor and viewing a patient's page. | I select a specific session from the list of sessions.,,"I should be able to see detailed session information, including facilitator information, time and scheduling, attendance, and group and individual notes.","As a Doctor, I want to view session information including facilitator, time, scheduling, attendance, and notes, so that I can effectively review patient progress and plan future care.",@priority_Should @req_2.3.3.5,7,6734ab19-4f4b-44c6-93d5-723d892ead5e,
Test,,"As a Doctor, I want to view a patient's care plan, so that I can review their treatment and progress.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.1,Manual,I am logged in as a Doctor and viewing a patient's record. | I select the option to view the patient's care plan.,,I should be able to see the patient's care plan details.,"As a Doctor, I want to view a patient's care plan, so that I can review their treatment and progress.",@priority_Must @req_2.3.3.5.1 @FDA21CFR11 @HIPAA,11,aca0aadf-e3fa-44eb-add5-d5d9249890cf,
Test,,"As a Doctor, I want to access links to other patient documents within the EHR, so that I can have a comprehensive view of the patient's medical history.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.2,Manual,I am a Doctor viewing a patient's EHR. | I am viewing a specific document within the EHR.,,I should see clearly labeled links to other relevant documents for that patient.,"As a Doctor, I want to access links to other patient documents within the EHR, so that I can have a comprehensive view of the patient's medical history.",@priority_Must @req_2.3.3.5.2 @FDA21CFR11 @HIPAA,,a259f8fc-3fa7-4309-ac71-6ad41aefeaee,
Test,,"As a Doctor, I want to access links to other patient documents within the EHR, so that I can have a comprehensive view of the patient's medical history.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.2,Manual,I click on a link to another patient document. | The system redirects me.,,The linked document should open within the EHR.,"As a Doctor, I want to access links to other patient documents within the EHR, so that I can have a comprehensive view of the patient's medical history.",@priority_Must @req_2.3.3.5.2 @FDA21CFR11 @HIPAA,,a259f8fc-3fa7-4309-ac71-6ad41aefeaee,
Test,,"As a Facilitator, I want to check in to a session or day through a fingerprint scanner so that I can quickly and accurately record attendance.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.3,Manual,I am a Facilitator with low system experience. | I use the fingerprint scanner to check in a participant.,,The system accurately records the participant's attendance for the session or day.,"As a Facilitator, I want to check in to a session or day through a fingerprint scanner so that I can quickly and accurately record attendance.",@priority_Must @req_2.3.3.5.3 @FDA21CFR11 @HIPAA,9,29783f7c-b8d7-4a25-a66a-f7c5c51282bf,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.3.8.1,Manual,I am a Clinician accessing the system. | I view a specific document.,,"I can access and view the audit history for that document, including additions, changes, and deletions.","As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.3.8.1 @FDA21CFR11 @HIPAA,8;11,50eeeacd-1394-4391-a4ea-c590a9af6fed,
Test,,"As a user, I want to create new assessment types so that I can support various patient needs and data collection requirements.",Must,"auto-generated,vertex-ai,traceable",2.3.3.9.2,Manual,I am a user with the appropriate permissions. | I navigate to the assessment types management section.,,"I can create a new assessment type with relevant details (e.g., name, description, data fields).","As a user, I want to create new assessment types so that I can support various patient needs and data collection requirements.",@priority_Must @req_2.3.3.9.2 @FDA21CFR11 @HIPAA,7,437404f5-333f-4a54-a14a-704709b66367,
Test,,"As a Clinician, I want to approve a Care Plan so that the patient's treatment can proceed.",Must,"auto-generated,vertex-ai,traceable",2.3.3.10.2,Manual,"A Care Plan is submitted for approval. | I, as a Clinician, review the Care Plan.",,I can approve the Care Plan.,"As a Clinician, I want to approve a Care Plan so that the patient's treatment can proceed.",@priority_Must @req_2.3.3.10.2 @FDA21CFR11 @HIPAA,11,ab33f4ea-adbb-48ed-82f8-0077692a3a02,
Test,,"As a Doctor, I want to view patient documents within the application, so that I can easily access all relevant information for patient care.",Must,"auto-generated,vertex-ai,traceable",2.3.3.18,Manual,I am logged in as a Doctor and viewing a patient's record. | I navigate to the 'Documents' section.,,I should be able to view the patient's documents directly within the application.,"As a Doctor, I want to view patient documents within the application, so that I can easily access all relevant information for patient care.",@priority_Must @req_2.3.3.18 @FDA21CFR11 @HIPAA,6,7ae58607-e46c-467c-b188-535e0fdf7d99,
Test,,"As a Facilitator, I want to confirm session attendance taken through fingerprint scanner, so that I can ensure accurate attendance records.",Should,"auto-generated,vertex-ai,traceable",2.3.3.19,Manual,The fingerprint scanner has recorded session attendance. | I access the system as a Facilitator.,,I can review and confirm the attendance records captured by the fingerprint scanner.,"As a Facilitator, I want to confirm session attendance taken through fingerprint scanner, so that I can ensure accurate attendance records.",@priority_Should @req_2.3.3.19,9,9fe1d458-8b92-42c7-85e9-5ca13163fca7,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",Must,"auto-generated,vertex-ai,traceable",2.6.3,Manual,"I have access to the system. | I attempt to add, modify, or check patient data.",,The system allows me to perform these actions while adhering to HIPAA regulations.,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",@priority_Must @req_2.6.3 @FDA21CFR11 @HIPAA,5,641f9962-307c-49f3-9364-1340cdb36c84,
Test,,"As a Clinician, I want to easily access and modify patient information through a web-based application, so that I can efficiently manage patient data.",Must,"auto-generated,vertex-ai,traceable",2.3.4.1,Manual,I am a clinician using the Clinician Portal | I access or modify patient information,,the application should be easy to learn and navigate quickly.,"As a Clinician, I want to easily access and modify patient information through a web-based application, so that I can efficiently manage patient data.",@priority_Must @req_2.3.4.1 @FDA21CFR11 @HIPAA,13,08d4a8cc-84f3-47d4-aff1-028a8dc99c58,
Test,,"As a Facilitator, I want a backup way to sign-in and out in case of fingerprint scanner error, so that session attendance can be accurately recorded even when the primary method fails.",Must,"auto-generated,vertex-ai,traceable",2.3.4.3,Manual,The fingerprint scanner is unavailable or malfunctioning. | The Facilitator attempts to record session attendance.,,"The system provides an alternative method for signing in and out, such as manual entry or code.","As a Facilitator, I want a backup way to sign-in and out in case of fingerprint scanner error, so that session attendance can be accurately recorded even when the primary method fails.",@priority_Must @req_2.3.4.3 @HIPAA,9,3d340595-c6c5-4100-a1dc-395b2bcb141a,
Test,,"As a Facilitator, I want to be able to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even with technical issues.",Must,"auto-generated,vertex-ai,traceable",2.3.4.4,Manual,The fingerprint scanner is unavailable or a backup error has occurred during sign-in/sign-out. | The Facilitator attempts to override the sign-in/sign-out process.,,"The system allows the Facilitator to manually record the attendance, while maintaining an audit log of the override action.","As a Facilitator, I want to be able to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even with technical issues.",@priority_Must @req_2.3.4.4 @FDA21CFR11 @HIPAA,8,cd35ba62-501e-4019-8c87-03b32b21f49f,
Test,,"As a Facilitator, I want the ability to create a new session so that I can schedule and manage patient activities.",Must,"auto-generated,vertex-ai,traceable",2.3.4.6,Manual,I am logged in as a Facilitator. | I navigate to the session management section.,,"I can create a new session with details such as date, time, participants, and session leader.","As a Facilitator, I want the ability to create a new session so that I can schedule and manage patient activities.",@priority_Must @req_2.3.4.6,5,e03258f7-4795-47b2-ae78-bd33e98deb8f,
Test,,"As a Doctor, I want to check patient data stored in the system so that I can review patient information efficiently.",Must,"auto-generated,vertex-ai,traceable",2.5.3,Manual,I am logged in as a Doctor. | I access the patient data section.,,I can view patient information.,"As a Doctor, I want to check patient data stored in the system so that I can review patient information efficiently.",@priority_Must @req_2.5.3 @FDA21CFR11 @HIPAA,5,3375a838-a8be-4fe0-adaa-b87b2c9f3fdb,
Test,,"As a Doctor, I want to access patient information through the Clinician Portal so that I can review patient data efficiently.",Must,"auto-generated,vertex-ai,traceable",2.6.1,Manual,I am a Doctor logged into the Clinician Portal. | I search for a patient.,,I can view the patient's relevant documents and clinical information.,"As a Doctor, I want to access patient information through the Clinician Portal so that I can review patient data efficiently.",@priority_Must @req_2.6.1 @HIPAA,6;13,c9716534-06d3-47d8-ae79-4f2f64353527,
Test,,"As a Doctor, I want to access patient data through a web-based Clinician Portal so that I can easily review patient information.",Must,"auto-generated,vertex-ai,traceable",2.6.2,Manual,I am a logged-in Doctor | I access the Clinician Portal,,I should be able to view patient data.,"As a Doctor, I want to access patient data through a web-based Clinician Portal so that I can easily review patient information.",@priority_Must @req_2.6.2 @HIPAA,13;15,00641622-bb3d-445e-a065-7f391d153bae,
Test,,"As a Doctor, I want to access patient data through a web-based Clinician Portal so that I can easily review patient information.",Must,"auto-generated,vertex-ai,traceable",2.6.2,Manual,I am a logged-in Doctor | I access the Clinician Portal,,The interface must be easy to learn and navigate quickly.,"As a Doctor, I want to access patient data through a web-based Clinician Portal so that I can easily review patient information.",@priority_Must @req_2.6.2 @HIPAA,13;15,00641622-bb3d-445e-a065-7f391d153bae,
Test,,"As a new user, I want tutorial documentation so that I can learn how to use the application and understand legal and business concerns.",Must,"auto-generated,vertex-ai,traceable",2.7,Manual,I am a new user of the application. | I access the application's documentation.,,I should find step-by-step instructions with screenshots and in-app guidance.,"As a new user, I want tutorial documentation so that I can learn how to use the application and understand legal and business concerns.",@priority_Must @req_2.7,10,df1f87b6-3cde-4d68-b994-b21d2150b588,
Test,,"As a Doctor, I want to access tutorial documentation within the application, so that I can quickly learn how to use the system and understand proper protocols.",Should,"auto-generated,vertex-ai,traceable",2.8,Manual,I am a new Doctor user of the application. | I access the application for the first time.,,"I am presented with tutorial documentation, including step-by-step instructions, screenshots, and in-app guidance.","As a Doctor, I want to access tutorial documentation within the application, so that I can quickly learn how to use the system and understand proper protocols.",@priority_Should @req_2.8,10,1f15797c-47ab-48b3-b4a0-3b9ee8624683,
Test,,"As a Clinician, I want to access the system through a web-based Clinician Portal so that I can easily access and modify patient information.",Must,"auto-generated,vertex-ai,traceable",2.8.3,Manual,I am a Clinician with appropriate credentials | I access the Clinician Portal,,I should be able to easily navigate and learn the interface to access and modify patient information.,"As a Clinician, I want to access the system through a web-based Clinician Portal so that I can easily access and modify patient information.",@priority_Must @req_2.8.3 @FDA21CFR11 @HIPAA,13,be545b08-b533-4efd-b075-79462cbd632f,
Test,,"As a Clinician, I want to add a new patient, so that I can manage their care within the system.",Must,"auto-generated,vertex-ai,traceable",3,Manual,I am logged into the system as a Clinician. | I enter all required patient information and save.,,The new patient record is created and stored in the system.,"As a Clinician, I want to add a new patient, so that I can manage their care within the system.",@priority_Must @req_3 @FDA21CFR11 @HIPAA,11,65c3f511-b6a1-4f6c-8bf8-60ce424133c2,
Test,,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing.",Should,"auto-generated,vertex-ai,traceable",4,Manual,I am logged into the Clinician Portal. | I request to run a billing report.,,The system generates a report with relevant billing information.,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing.",@priority_Should @req_4,12;13,084b874b-e00d-4f7c-aabc-8161029574d1,
Test,,"As a Clinician, I want to log in so that I can access patient information and manage care plans.",Must,"auto-generated,vertex-ai,traceable",4.1,Manual,I am a registered clinician with valid credentials | I enter my username and password into the clinician portal,,I am successfully logged into the system and can access my dashboard,"As a Clinician, I want to log in so that I can access patient information and manage care plans.",@priority_Must @req_4.1 @HIPAA,11;13,65fa9a40-2b58-4a22-a4ab-c1a86c3509d1,
Test,,"As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",4.3.1,Manual,I am logged into the Clinician Portal as a Doctor. | I select a patient and navigate to the auditing history report.,,"I should see a report displaying the history of additions, changes, and deletions of documents and data for that patient.","As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",@priority_Must @req_4.3.1 @FDA21CFR11 @HIPAA,8,8cbe08d1-8690-4095-9dda-3282c54ce51c,
Test,,"As a Clinician, I want all communication between the server and Clinician Application to be done over SSL, so that patient data is secure and compliant with HIPAA.",Must,"auto-generated,vertex-ai,traceable",4.4.1,Manual,The Clinician is using the Clinician Application | The Clinician Application communicates with the server,,The communication is encrypted using SSL,"As a Clinician, I want all communication between the server and Clinician Application to be done over SSL, so that patient data is secure and compliant with HIPAA.",@priority_Must @req_4.4.1 @HIPAA,15,dadaf903-68a9-4c4f-ada8-2c1d183f6d35,
Test,,"As a Doctor, I want to quickly access patient information through the Clinician Portal so that I can efficiently review patient data.",Must,"auto-generated,vertex-ai,traceable",5,Manual,I am logged into the Clinician Portal. | I request to view a patient's record.,,The patient's information is displayed within 2 seconds.,"As a Doctor, I want to quickly access patient information through the Clinician Portal so that I can efficiently review patient data.",@priority_Must @req_5,13;14,bd869b36-1221-43db-aaff-36ad08100b5f,
Test,,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",Must,"auto-generated,vertex-ai,traceable",5.1,Manual,I am a Doctor using the Clinician Portal with one user online | I access a page within the portal,,the page loads in under 2 seconds,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",@priority_Must @req_5.1,13;14,4aa7ed69-11ff-4ecd-9870-904762d26a1d,
Test,,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",Must,"auto-generated,vertex-ai,traceable",5.1,Manual,I am a Doctor using the Clinician Portal with one user online | I access a page within the portal,,"on average, the page loads in under 0.5 seconds","As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",@priority_Must @req_5.1,13;14,4aa7ed69-11ff-4ecd-9870-904762d26a1d,
Test,,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",Must,"auto-generated,vertex-ai,traceable",5.1,Manual,I am a Doctor using the Clinician Portal | I access a page within the portal,,the page never takes more than 5 seconds to load,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",@priority_Must @req_5.1,13;14,4aa7ed69-11ff-4ecd-9870-904762d26a1d,
Test,,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",Must,"auto-generated,vertex-ai,traceable",5.1.1.1,Manual,I am a Doctor logged into the Clinician Portal. | I request to view a patient's data.,,The patient's data should load in under 2 seconds.,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",@priority_Must @req_5.1.1.1 @HIPAA,8;13;14,ff37c065-154f-4c46-b014-b99fb12e4316,
Test,,"As a Nurse, I want to update patient vitals so that patient records are accurate and up-to-date.",Must,"auto-generated,vertex-ai,traceable",5.1.2,Manual,the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data,,the system should save the data to the patient's EHR and display a confirmation message,"As a Nurse, I want to update patient vitals so that patient records are accurate and up-to-date.",@priority_Must @req_5.1.2 @FDA21CFR11 @HIPAA,4,9a36b1ee-200a-4aae-80fc-554f662a5240,
Test,,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.1.3,Manual,I have access to the system. | I navigate to the session section.,,"I can add a new session, modify a session leader, or check which classes are scheduled on a specific day.","As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",@priority_Must @req_5.1.3,5,3bd45bdc-52a5-4dcf-ad05-78cb739eb528,
Test,,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access and manage session data.",Must,"auto-generated,vertex-ai,traceable",5.1.3.3,Manual,The Session app is deployed | there is an internet connection or no internet connection,,the app remains operational 99.99% of the time.,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access and manage session data.",@priority_Must @req_5.1.3.3 @HIPAA,5,9699e889-b138-497f-8da6-c8f2c546d64c,
Test,,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",Should,"auto-generated,vertex-ai,traceable",5.2,Manual,I am a Doctor using the application | I access a page within the application,,the page loads in under 2 seconds,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",@priority_Should @req_5.2,14;15,85418a4e-446b-4143-b597-1e50fcd349cd,
Test,,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",Should,"auto-generated,vertex-ai,traceable",5.2,Manual,I am a Doctor using the application | I access a page within the application,,"on average, the page loads in under 0.5 seconds","As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",@priority_Should @req_5.2,14;15,85418a4e-446b-4143-b597-1e50fcd349cd,
Test,,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",Should,"auto-generated,vertex-ai,traceable",5.2,Manual,I am a Doctor using the application | I access a page within the application,,the page never takes more than 5 seconds to load,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",@priority_Should @req_5.2,14;15,85418a4e-446b-4143-b597-1e50fcd349cd,
Test,,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can efficiently review and manage patient treatment (6).",Must,"auto-generated,vertex-ai,traceable",5.2.1,Manual,I am a logged-in Doctor using the Clinician Portal (13) | I select a patient,,"I can view the patient's care plan, including updates and changes (6)","As a Doctor, I want to access patient care plans through the Clinician Portal so that I can efficiently review and manage patient treatment (6).",@priority_Must @req_5.2.1 @FDA21CFR11 @HIPAA,6;13,b92a4e5f-a742-4785-8420-334e719684ab,
Test,,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is protected during transmission.",Must,"auto-generated,vertex-ai,traceable",5.2.1.1,Manual,I am a user of the Clinician Portal. | I access or modify information in the database.,,All communication between the server and the application is encrypted using SSL.,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is protected during transmission.",@priority_Must @req_5.2.1.1 @HIPAA,13;15,dc3d8271-c4be-4dbd-840c-db204664d3a9,
Test,,"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign-in/outs, so that I can improve the tracking and care of patients in the Day Health program.",Must,"auto-generated,vertex-ai,traceable",5.2.2,Manual,I am a Day Health staff member | I access the Trillium Health Day Health Manager,,"I can input and store patient assessments, care plans, and sign-in/out information digitally.","As a Day Health staff member, I want to digitize patient assessments, care plans, and sign-in/outs, so that I can improve the tracking and care of patients in the Day Health program.",@priority_Must @req_5.2.2 @FDA21CFR11 @HIPAA,4,ef9b62f9-1265-4c4d-aed0-dee12c80aefc,
Test,,"As a Doctor, I want to view reports showing auditing history, so that I can track changes to patient data and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",5.2.3.1,Manual,I am a Doctor with access to the system. | I request an audit report for a specific patient.,,"I should see a report detailing additions, modifications, and deletions of documents and data related to that patient, including the user who made the changes and the timestamps.","As a Doctor, I want to view reports showing auditing history, so that I can track changes to patient data and ensure data integrity.",@priority_Must @req_5.2.3.1 @FDA21CFR11 @HIPAA,8;14,1ac23ddd-f53b-4206-ad19-3ca5605a90b1,
Test,,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is transmitted securely.",Must,"auto-generated,vertex-ai,traceable",5.3,Manual,The user is accessing the Clinician Portal application. | Data is being transmitted between the server and the application.,,The communication must be encrypted using SSL.,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is transmitted securely.",@priority_Must @req_5.3,13;15,3271bd4a-0bc7-460c-a392-7b618509a8f2,
Test,,"As a Doctor, I want to access patient care plans through the clinician portal, so that I can review and track patient progress.",Must,"auto-generated,vertex-ai,traceable",5.3.1,Manual,I am logged into the Clinician Portal. | I select a patient.,,"I can view the patient's care plan, including updates and changes.","As a Doctor, I want to access patient care plans through the clinician portal, so that I can review and track patient progress.",@priority_Must @req_5.3.1 @HIPAA,6;13,b15bcd67-787b-445e-8b42-c21c5bb270fa,
Test,,"As a Nurse, I want to update patient vitals so that the EHR contains the most current patient information.",Must,"auto-generated,vertex-ai,traceable",5.3.2,Manual,the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data,,"the system should save the data to the EHR, adhering to HIPAA regulations.","As a Nurse, I want to update patient vitals so that the EHR contains the most current patient information.",@priority_Must @req_5.3.2 @FDA21CFR11 @HIPAA,4,f06ef03b-9632-42c6-b117-4d0ad8c098f8,
Test,,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.3.3,Manual,I have access to the session section of the application | I attempt to add a new session,,the system allows me to input all required session details.,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",@priority_Must @req_5.3.3,5,4dbede1a-3d42-4949-a4a3-5aa5bec93eab,
Test,,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.3.3,Manual,I have access to the session section of the application | I attempt to modify a session leader,,the system allows me to select a new session leader from a list of available users.,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",@priority_Must @req_5.3.3,5,4dbede1a-3d42-4949-a4a3-5aa5bec93eab,
Test,,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.3.3,Manual,I have access to the session section of the application | I attempt to check which classes are scheduled on a specific day,,the system displays a list of all classes scheduled for that day.,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",@priority_Must @req_5.3.3,5,4dbede1a-3d42-4949-a4a3-5aa5bec93eab,
Test,,"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",5.4,Manual,"The system is running and a user modifies patient data. | The user adds, changes, or deletes a document or data.",,"The system should track the addition, change, or deletion, including the user and timestamp.","As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",@priority_Must @req_5.4 @FDA21CFR11 @HIPAA,8;15,1f0babdc-7ab3-4acb-9476-e4c829c6f662,
