Issue Type,Project Key,Summary,Priority,Labels,Requirement Keys,Test Type,Step Action,Step Data,Step Result,Description,Tags,Pages,Story Id,Epic
Test,,"As a Clinician, I want to access a clinician portal so that I can easily view and manage patient data currently stored on paper forms and SharePoint. (page 6)",Must,"auto-generated,vertex-ai,traceable",2.3.1.3,Manual,the clinician has logged into the system | the clinician navigates to the patient's record,,the clinician can view relevant documents and clinical information in an organized way.,"As a Clinician, I want to access a clinician portal so that I can easily view and manage patient data currently stored on paper forms and SharePoint. (page 6)",@priority_Must @req_2.3.1.3 @FDA21CFR11 @HIPAA,6,7587dccb-5679-4fce-a67f-1e7c7650f0ec,
Test,,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can review and manage patient treatment effectively.",Must,"auto-generated,vertex-ai,traceable",2.3.2,Manual,I am logged into the Clinician Portal. | I select a patient.,,I can view the patient's care plan.,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can review and manage patient treatment effectively.",@priority_Must @req_2.3.2 @FDA21CFR11 @HIPAA,6;13,8a926984-16f5-4011-be75-39d405376012,
Test,,"As an IT person, I want to configure a new data piece, so that I can integrate new data sources into the system.",Should,"auto-generated,vertex-ai,traceable",2.3.3.1,Manual,I am an IT person with access to the configuration settings. | I configure a new data piece.,,The system stores the configuration and allows the new data source to be integrated.,"As an IT person, I want to configure a new data piece, so that I can integrate new data sources into the system.",@priority_Should @req_2.3.3.1,12,682d52b0-0e77-42e2-a9d0-3c0508418c86,
Test,,"As an IT person, I want to be able to configure new data pieces so that the system can ingest and process external data sources.",Must,"auto-generated,vertex-ai,traceable",2.3.3.2,Manual,I am an IT person with appropriate access rights. | I configure a new data piece in the system.,,The system should allow me to define the connection details and scripts required to retrieve data from the external source.,"As an IT person, I want to be able to configure new data pieces so that the system can ingest and process external data sources.",@priority_Must @req_2.3.3.2 @FDA21CFR11 @HIPAA,12,1b15bbe5-eb0e-41ef-bcff-38919359faf1,
Test,,"As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",2.3.3.3,Manual,"I am a user with access to the system. | I add, modify, or delete documents or data within the system.",,"The system should track the addition, modification, and deletion of the data.","As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",@priority_Must @req_2.3.3.3 @FDA21CFR11 @HIPAA,8,7a3468ae-775e-442d-adc3-7a6c79ace7b4,
Test,,"As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",2.3.3.3,Manual,I am a user with access to the system. | I request an audit history report.,,"The system should generate a report showing the auditing history, filtered by user or patient.","As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",@priority_Must @req_2.3.3.3 @FDA21CFR11 @HIPAA,8,7a3468ae-775e-442d-adc3-7a6c79ace7b4,
Test,,"As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",2.3.3.3,Manual,I am a user with access to the system. | I request to export the auditing history.,,The system should allow me to export the auditing histories.,"As a user, I want the system to audit all data changes, so that I can track data modifications and maintain data integrity and comply with regulations.",@priority_Must @req_2.3.3.3 @FDA21CFR11 @HIPAA,8,7a3468ae-775e-442d-adc3-7a6c79ace7b4,
Test,,"As a Doctor, I want to view a Metrics page so that I can easily understand patient progress and outcomes.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4,Manual,I am logged into the system as a Doctor. | I navigate to the Metrics page.,,I should see relevant patient metrics displayed.,"As a Doctor, I want to view a Metrics page so that I can easily understand patient progress and outcomes.",@priority_Should @req_2.3.3.4,7,1e8c2889-d6fd-4832-88c7-3108590e2df7,
Test,,"As a Clinician, I want to view overall program statistics so that I can monitor patient progress and program effectiveness.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.1,Manual,I am logged into the Clinician Portal. | I navigate to the program statistics section.,,I should be able to view overall program statistics.,"As a Clinician, I want to view overall program statistics so that I can monitor patient progress and program effectiveness.",@priority_Should @req_2.3.3.4.1,11,627cccd5-ab0c-4e36-86fd-cbcd7e8def28,
Test,,"As a Clinician, I want to keep track of what claims have been sent for, so that I can ensure accurate billing and revenue cycle management.",Must,"auto-generated,vertex-ai,traceable",2.3.3.4.2,Manual,The system has session data and billing information. | I view a patient's session details.,,I can see a record of all claims submitted for that session.,"As a Clinician, I want to keep track of what claims have been sent for, so that I can ensure accurate billing and revenue cycle management.",@priority_Must @req_2.3.3.4.2,7,ab7344e5-91d7-488c-bf53-4ae3268a51f3,
Test,,"As a Clinician, I want to keep track of what claims have been sent for, so that I can ensure accurate billing and revenue cycle management.",Must,"auto-generated,vertex-ai,traceable",2.3.3.4.2,Manual,A claim has been submitted for a service encounter. | I view the service encounter details.,,"The system displays the claim status (e.g., accepted, denied).","As a Clinician, I want to keep track of what claims have been sent for, so that I can ensure accurate billing and revenue cycle management.",@priority_Must @req_2.3.3.4.2,7,ab7344e5-91d7-488c-bf53-4ae3268a51f3,
Test,,"As a Clinician, I want to run a billing report so that I can track total dollars billed.",Must,"auto-generated,vertex-ai,traceable",2.3.3.4.3,Manual,I am a Clinician logged into the system. | I request a billing report.,,The system generates a report displaying the total dollars billed.,"As a Clinician, I want to run a billing report so that I can track total dollars billed.",@priority_Must @req_2.3.3.4.3 @FDA21CFR11 @HIPAA,12,1468388e-e0cd-4025-b28d-4d6da0cfd28e,
Test,,"As a Clinician, I want to view overall program statistics so that I can monitor patient progress and program effectiveness.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.4;DHM_UC_24,Manual,I am logged into the Clinician Portal. | I navigate to the program statistics section.,,"I should see overall program statistics, including average percentage attendance for ADHP (2.3.3.4.4).","As a Clinician, I want to view overall program statistics so that I can monitor patient progress and program effectiveness.",@priority_Should @req_2.3.3.4.4 @req_DHM_UC_24,11,6ff37189-bcaf-4706-a767-f02b00e30573,
Test,,"As a facilitator, I want the Session app to be easy to learn so that I can quickly and effectively use it during sessions.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.5,Manual,The facilitator is using the Session app for the first time. | The facilitator interacts with the Session app.,,The Session app is rated at ⅘ or above by at least 90% of facilitators for ease of learning.,"As a facilitator, I want the Session app to be easy to learn so that I can quickly and effectively use it during sessions.",@priority_Should @req_2.3.3.4.5,16,07c3e615-e864-495c-adbf-cfbe7850298e,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Should,"auto-generated,vertex-ai,traceable",2.3.3.4.6,Manual,I am a logged-in Clinician | I select a specific document,,"I can view a detailed audit history, including who made changes and when","As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Should @req_2.3.3.4.6 @HIPAA,11,cc350adc-5061-41e1-b813-82057c0d5399,
Test,,"As a Doctor, I want to view a patient's care plan, so that I can understand their treatment strategy.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.1,Manual,I am logged in as a Doctor and viewing a patient's record. | I select the option to view the patient's care plan.,,I should be able to see the patient's care plan details.,"As a Doctor, I want to view a patient's care plan, so that I can understand their treatment strategy.",@priority_Must @req_2.3.3.5.1 @FDA21CFR11 @HIPAA,11,8f6129c3-d72d-43c3-9d73-5bd55e4337a5,
Test,,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.2,Manual,I am viewing a patient's document within the Clinician Portal. | I select the option to link to another document.,,I am presented with a list of other documents associated with the same patient.,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",@priority_Must @req_2.3.3.5.2 @FDA21CFR11 @HIPAA,4,50299adb-4262-430b-88df-1cbff6139d6d,
Test,,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.2,Manual,I am presented with a list of documents. | I select a document from the list.,,A link to the selected document is created within the current document.,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",@priority_Must @req_2.3.3.5.2 @FDA21CFR11 @HIPAA,4,50299adb-4262-430b-88df-1cbff6139d6d,
Test,,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",Must,"auto-generated,vertex-ai,traceable",2.3.3.5.2,Manual,A link to another document exists within the current document. | I click on the link.,,I am navigated to the linked document.,"As a Doctor, I want to be able to link to other patient documents within the system, so that I can easily access all relevant information for a patient.",@priority_Must @req_2.3.3.5.2 @FDA21CFR11 @HIPAA,4,50299adb-4262-430b-88df-1cbff6139d6d,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.3.8.1,Manual,I am a clinician accessing the system. | I view a specific document.,,"I can access and review the audit history, including additions, changes, and deletions.","As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.3.8.1 @FDA21CFR11 @HIPAA,8;11,0e681c31-5d25-457f-ac87-554de721b05d,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.3.8.1,Manual,I am a clinician viewing the audit history. | I select a specific user or patient.,,I can view reports showing the auditing history for that user or patient.,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.3.8.1 @FDA21CFR11 @HIPAA,8;11,0e681c31-5d25-457f-ac87-554de721b05d,
Test,,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.3.8.1,Manual,I am a clinician viewing the audit history. | I need to analyze the audit data.,,I can export the auditing history for further analysis.,"As a Clinician, I want to view the audit history of a document, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.3.8.1 @FDA21CFR11 @HIPAA,8;11,0e681c31-5d25-457f-ac87-554de721b05d,
Test,,"As a Facilitator, I want to confirm session attendance taken through fingerprint scanner, so that I can accurately track patient participation.",Must,"auto-generated,vertex-ai,traceable",2.3.3.8.3,Manual,The system has recorded session attendance via fingerprint scanner. | I access the session attendance records.,,I can view and confirm the attendance data.,"As a Facilitator, I want to confirm session attendance taken through fingerprint scanner, so that I can accurately track patient participation.",@priority_Must @req_2.3.3.8.3,7;9,808ab15b-193a-4e2d-a744-62dcfeb00fde,
Test,,"As a user, I want to create new assessment types so that I can support various patient needs.",Must,"auto-generated,vertex-ai,traceable",2.3.3.9.2,Manual,I am a user with the appropriate permissions | I create a new assessment type,,the system saves the new assessment type and makes it available for use.,"As a user, I want to create new assessment types so that I can support various patient needs.",@priority_Must @req_2.3.3.9.2,7,20569186-5aea-4dfb-9cf2-cc880522412a,
Test,,"As a Clinician, I want to approve a patient's care plan so that the care plan can be implemented.",Must,"auto-generated,vertex-ai,traceable",2.3.3.10.2,Manual,The clinician has access to the patient's care plan. | The clinician reviews the care plan and determines it is appropriate.,,The clinician can approve the care plan.,"As a Clinician, I want to approve a patient's care plan so that the care plan can be implemented.",@priority_Must @req_2.3.3.10.2,11,0d336b48-9ebb-4a1f-bcce-c5bee06460e7,
Test,,"As a Doctor, I want to view patient documents within the application, so that I can quickly access necessary information without navigating to external locations.",Should,"auto-generated,vertex-ai,traceable",2.3.3.18,Manual,I am logged in as a Doctor and viewing a patient's record. | I navigate to the 'Documents' section.,,I should be able to view the patient's documents directly within the application.,"As a Doctor, I want to view patient documents within the application, so that I can quickly access necessary information without navigating to external locations.",@priority_Should @req_2.3.3.18 @FDA21CFR11 @HIPAA,6,74baebdf-5759-4e27-b92b-6bfce148bdb5,
Test,,"As a Facilitator, I want to add fingerprints to the database for each user so that session attendance can be accurately tracked via fingerprint scanner.",Must,"auto-generated,vertex-ai,traceable",2.3.3.19,Manual,The facilitator has appropriate system privileges. | The facilitator attempts to add a user's fingerprint to the database.,,"The system shall allow the facilitator to securely add the fingerprint, adhering to HIPAA and FDA 21 CFR Part 11 constraints.","As a Facilitator, I want to add fingerprints to the database for each user so that session attendance can be accurately tracked via fingerprint scanner.",@priority_Must @req_2.3.3.19 @HIPAA,9;10,596aa5f2-8f48-43aa-9145-2c8bda4adc2c,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",Must,"auto-generated,vertex-ai,traceable",2.3.4,Manual,I have access to the system | I attempt to add a new patient,,the system allows me to input patient demographics and medical history.,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",@priority_Must @req_2.3.4 @FDA21CFR11 @HIPAA,5,c489cf27-b195-4564-b245-a9513a3d8aa1,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",Must,"auto-generated,vertex-ai,traceable",2.3.4,Manual,I have access to the system | I attempt to modify existing patient data,,the system allows me to update patient information while maintaining an audit trail.,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",@priority_Must @req_2.3.4 @FDA21CFR11 @HIPAA,5,c489cf27-b195-4564-b245-a9513a3d8aa1,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",Must,"auto-generated,vertex-ai,traceable",2.3.4,Manual,I have access to the system | I attempt to check on a patient's basic info,,the system displays the patient's relevant information.,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",@priority_Must @req_2.3.4 @FDA21CFR11 @HIPAA,5,c489cf27-b195-4564-b245-a9513a3d8aa1,
Test,,"As a Doctor, I want to view the audit history of patient data within the Clinician Portal, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.4.1,Manual,I am logged into the Clinician Portal. | I select a patient and navigate to their audit history.,,"I can view a report showing additions, changes, and deletions of documents and data, including the user who made the changes and the timestamp.","As a Doctor, I want to view the audit history of patient data within the Clinician Portal, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.4.1 @FDA21CFR11 @HIPAA,8;13,a761b86e-9e51-4333-aea3-1a7319ebc5d8,
Test,,"As a Doctor, I want to view the audit history of patient data within the Clinician Portal, so that I can track changes and ensure data integrity.",Must,"auto-generated,vertex-ai,traceable",2.3.4.1,Manual,I am viewing the audit history report. | I choose to export the audit history.,,"I can export the audit history in a standard format (e.g., CSV, PDF).","As a Doctor, I want to view the audit history of patient data within the Clinician Portal, so that I can track changes and ensure data integrity.",@priority_Must @req_2.3.4.1 @FDA21CFR11 @HIPAA,8;13,a761b86e-9e51-4333-aea3-1a7319ebc5d8,
Test,,"As a Facilitator, I want a backup way to sign-in and out in case of fingerprint scanner error, so that session attendance can be accurately recorded even when the primary method fails.",Must,"auto-generated,vertex-ai,traceable",2.3.4.3,Manual,The fingerprint scanner is unavailable or malfunctioning. | The Facilitator attempts to record session attendance.,,"The system provides an alternative method for signing in and out, such as manual entry or a temporary code.","As a Facilitator, I want a backup way to sign-in and out in case of fingerprint scanner error, so that session attendance can be accurately recorded even when the primary method fails.",@priority_Must @req_2.3.4.3 @HIPAA,9,f0b84ae1-68b0-439f-b163-0f0e709b9191,
Test,,"As a Facilitator, I want the ability to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even when the fingerprint scanner fails.",Must,"auto-generated,vertex-ai,traceable",2.3.4.4,Manual,The fingerprint scanner is unavailable or malfunctioning. | A patient is unable to sign in or out using the fingerprint scanner.,,The facilitator can manually override the sign-in or sign-out process.,"As a Facilitator, I want the ability to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even when the fingerprint scanner fails.",@priority_Must @req_2.3.4.4 @FDA21CFR11 @HIPAA,8;9,33c20abd-7103-434b-a235-ddae8a1a80ac,
Test,,"As a Facilitator, I want the ability to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even when the fingerprint scanner fails.",Must,"auto-generated,vertex-ai,traceable",2.3.4.4,Manual,A facilitator manually overrides a sign-in or sign-out. | The override is completed.,,"The system records the override, including the facilitator's identity and the reason for the override, for auditing purposes.","As a Facilitator, I want the ability to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even when the fingerprint scanner fails.",@priority_Must @req_2.3.4.4 @FDA21CFR11 @HIPAA,8;9,33c20abd-7103-434b-a235-ddae8a1a80ac,
Test,,"As a Facilitator, I want to be able to create a new session so that I can schedule and manage patient activities.",Must,"auto-generated,vertex-ai,traceable",2.3.4.6,Manual,I am a logged-in Facilitator | I navigate to the session management section,,"I should be able to create a new session with relevant details (e.g., date, time, participants).","As a Facilitator, I want to be able to create a new session so that I can schedule and manage patient activities.",@priority_Must @req_2.3.4.6,5,bdc17d5b-8803-40b8-a378-5cdb8a37f61b,
Test,,"As a Doctor, I want to check patient data stored in the system so that I can review patient information efficiently.",Must,"auto-generated,vertex-ai,traceable",2.5.3,Manual,I am logged in as a Doctor. | I access the patient data section.,,I can view and check patient information.,"As a Doctor, I want to check patient data stored in the system so that I can review patient information efficiently.",@priority_Must @req_2.5.3 @HIPAA,5,26912c77-31bc-44dd-9153-67cb9d0d95df,
Test,,"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",Must,"auto-generated,vertex-ai,traceable",2.6.1,Manual,I am logged into the Clinician Portal. | I search for and select a patient.,,I can view the patient's relevant documents and clinical information.,"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",@priority_Must @req_2.6.1 @HIPAA,6;13,557f3306-0d72-4f57-b0b4-93c9db13cfd8,
Test,,"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",Must,"auto-generated,vertex-ai,traceable",2.6.2,Manual,I am a logged-in Doctor using the Clinician Portal. | I navigate to a patient's record.,,I can view the patient's data in an easy-to-learn and quickly navigable interface.,"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",@priority_Must @req_2.6.2,13;15,f2ae2afc-1893-4119-b25d-1b8e26d91f70,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",Must,"auto-generated,vertex-ai,traceable",5.3.3,Manual,"I have access to the system with appropriate permissions. | I attempt to add, modify, or check patient data.",,The system allows me to perform these actions while adhering to HIPAA regulations.,"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.",@priority_Must @req_5.3.3 @FDA21CFR11 @HIPAA,5,5219f8d3-bf48-4b43-8eca-86e8f525218d,
Test,,"As a Clinician, I want to run a billing report so that I can manage billing effectively. ",Must,"auto-generated,vertex-ai,traceable",2.7,Manual,I am a Clinician with access to the system. | I initiate the process to run a billing report.,,I should be able to generate and view a comprehensive billing report.,"As a Clinician, I want to run a billing report so that I can manage billing effectively. ",@priority_Must @req_2.7,12,9949b03e-eb32-4a83-bc14-70e0ce98d63f,
Test,,"As a Doctor, I want tutorial documentation for the Clinician Portal, so that I can quickly learn how to use the application and understand the legal and business concerns.",Should,"auto-generated,vertex-ai,traceable",2.8,Manual,I am a new Doctor user of the Clinician Portal. | I access the application for the first time.,,"I am presented with tutorial documentation that explains clear procedures and proper protocol with step-by-step instructions, screenshots, and in-app guidance.","As a Doctor, I want tutorial documentation for the Clinician Portal, so that I can quickly learn how to use the application and understand the legal and business concerns.",@priority_Should @req_2.8,4;10,1a1aaede-ef1f-4f51-9578-fa696e827a64,
Test,,"As a Clinician, I want to access the system through a web-based application so that I can easily access and modify patient information.",Must,"auto-generated,vertex-ai,traceable",2.8.3,Manual,I am a Clinician accessing the system | I use a web browser to access the Clinician Portal,,I should be able to easily navigate and modify patient information.,"As a Clinician, I want to access the system through a web-based application so that I can easily access and modify patient information.",@priority_Must @req_2.8.3,13,fdd7934f-c7a8-4c05-a74a-7e939c816168,
Test,,"As a Clinician, I want to add a new patient, so that I can manage their care within the system.",Must,"auto-generated,vertex-ai,traceable",3,Manual,I am logged in as a Clinician. | I enter the patient's demographic and medical information.,,"The patient record is created and saved in the system, adhering to HIPAA guidelines.","As a Clinician, I want to add a new patient, so that I can manage their care within the system.",@priority_Must @req_3 @FDA21CFR11 @HIPAA,11,710bb5d2-7a5c-4fa4-921a-97f4b6286f08,
Test,,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing practices.",Should,"auto-generated,vertex-ai,traceable",4.4,Manual,I am logged into the Clinician Portal. | I request to run a billing report.,,The system generates a report with relevant billing information.,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing practices.",@priority_Should @req_4.4,12;13,d1d5a35c-7b62-47fe-bd5f-cbd3275b005b,
Test,,"As a Clinician, I want to log in so that I can access patient information and manage care plans.",Must,"auto-generated,vertex-ai,traceable",4.1,Manual,I am a registered clinician with valid credentials | I enter my username and password into the clinician portal,,I am successfully logged into the system and can access my dashboard,"As a Clinician, I want to log in so that I can access patient information and manage care plans.",@priority_Must @req_4.1 @HIPAA,11;13,1800aaa0-60af-4cf7-812c-f0744193c72e,
Test,,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data and make informed decisions.",Must,"auto-generated,vertex-ai,traceable",4.2,Manual,I am a Doctor accessing the Clinician Portal. | I log in to the system.,,I should be able to easily navigate and access patient information.,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data and make informed decisions.",@priority_Must @req_4.2 @FDA21CFR11 @HIPAA,13,3e64ade3-3268-4fd1-a377-fb2e8d0c48c7,
Test,,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",Must,"auto-generated,vertex-ai,traceable",4.3,Manual,I am a Doctor logged into the Clinician Portal. | I navigate to a patient's record.,,I can view the patient's relevant health information.,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",@priority_Must @req_4.3 @HIPAA,13,e0bdf8a1-b240-47d1-ad6c-3e3826cae5d2,
Test,,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",Must,"auto-generated,vertex-ai,traceable",4.3,Manual,I am using a supported web browser. | I access the Clinician Portal.,,The interface is easy to learn and navigate quickly.,"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",@priority_Must @req_4.3 @HIPAA,13,e0bdf8a1-b240-47d1-ad6c-3e3826cae5d2,
Test,,"As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",Should,"auto-generated,vertex-ai,traceable",4.3.1,Manual,I am logged into the Clinician Portal as a Doctor. | I navigate to a patient's record.,,"I can access an auditing history report that displays additions, changes, and deletions of documents and data related to that patient.","As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",@priority_Should @req_4.3.1 @FDA21CFR11 @HIPAA,8,cc1f65ac-5bba-4df7-a80c-baefd20d157e,
Test,,"As a Clinician Portal User, I want the application to communicate with the database over SSL so that patient data is securely transferred.",Must,"auto-generated,vertex-ai,traceable",4.4.1,Manual,I am a user of the Clinician Portal. | The application communicates with the database.,,The communication must be done over SSL.,"As a Clinician Portal User, I want the application to communicate with the database over SSL so that patient data is securely transferred.",@priority_Must @req_4.4.1,13;15,f879c1cc-6f81-416d-9b5a-425be394fc70,
Test,,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",Must,"auto-generated,vertex-ai,traceable",5.1.1.1,Manual,I am logged into the Clinician Portal as a Doctor. | I request to view a patient's data.,,The patient's data should load in under 2 seconds.,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",@priority_Must @req_5.1.1.1 @HIPAA,8;13;14,d0191f7b-f78c-4898-9137-288497652864,
Test,,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can review and track patient progress efficiently.",Must,"auto-generated,vertex-ai,traceable",5.2.1,Manual,I am logged into the Clinician Portal. | I select a patient.,,"I can view the patient's care plan, including updates, changes, reviews, and approvals.","As a Doctor, I want to access patient care plans through the Clinician Portal so that I can review and track patient progress efficiently.",@priority_Must @req_5.2.1 @FDA21CFR11 @HIPAA,6;13,053073c0-db5c-4ca8-bc27-0b6ef432fc2a,
Test,,"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign in/outs so that I can improve the tracking and care of patients in the Day Health program.",Must,"auto-generated,vertex-ai,traceable",5.1.2,Manual,"the Day Health Manager system is implemented | a staff member inputs patient assessment, care plan, or sign in/out information",,the information is stored digitally within the system.,"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign in/outs so that I can improve the tracking and care of patients in the Day Health program.",@priority_Must @req_5.1.2 @FDA21CFR11 @HIPAA,4,c0aab0de-7cce-4294-ac21-2150bd8bef5c,
Test,,"As a Doctor, I want the clinician portal to be accessible 99.9% of the time during business hours, so that I can reliably access patient data.",Must,"auto-generated,vertex-ai,traceable",5.1.2.5,Manual,The system is running during business hours | I attempt to access the clinician portal,,I should be able to access the portal 99.9% of the time,"As a Doctor, I want the clinician portal to be accessible 99.9% of the time during business hours, so that I can reliably access patient data.",@priority_Must @req_5.1.2.5,14,e3b2e5df-2f7d-46d2-ac8f-bd8ee4b911d5,
Test,,"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",Must,"auto-generated,vertex-ai,traceable",5.1.3.1,Manual,"I am a Clinician using the system | I add, modify, or delete a document or data",,"The system should track the addition, modification, or deletion of the document or data","As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,
Test,,"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",Must,"auto-generated,vertex-ai,traceable",5.1.3.1,Manual,I am a Clinician using the system | I request an audit history report,,The system should generate a report showing the auditing history per user or per patient,"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,
Test,,"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",Must,"auto-generated,vertex-ai,traceable",5.1.3.1,Manual,I am a Clinician using the system | I request to export an auditing history,,The system should allow me to export the auditing history,"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,
Test,,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access session data and functionality.",Must,"auto-generated,vertex-ai,traceable",5.1.3.3,Manual,The Session app is deployed and running | There is an internet connection or no internet connection,,The Session app remains operational 99.99% of the time.,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access session data and functionality.",@priority_Must @req_5.1.3.3,5,a8e0e30f-27a6-4b6e-a247-f5f3f3867bbd,
Test,,"As a Clinician Portal User, I want the application to communicate with the server over SSL so that patient data is protected during transmission.",Must,"auto-generated,vertex-ai,traceable",5.2.1.1,Manual,I am a user of the Clinician Portal. | I am accessing or modifying information in the database.,,All communication between the server and the Clinician Application will be done over SSL.,"As a Clinician Portal User, I want the application to communicate with the server over SSL so that patient data is protected during transmission.",@priority_Must @req_5.2.1.1,13;15,66600ac2-6b1d-4285-960c-8c3f629a52be,
Test,,"As a Day Health staff, I want to digitize patient assessments, care plans, and patient sign in/outs so that I can improve the current physical workflow and automate tracking of individuals through the program.",Must,"auto-generated,vertex-ai,traceable",5.2.2,Manual,I am a Day Health staff member. | I access the Trillium Health Day Health Manager application.,,"I can create, view, and update patient assessments, care plans, and patient sign in/out records digitally.","As a Day Health staff, I want to digitize patient assessments, care plans, and patient sign in/outs so that I can improve the current physical workflow and automate tracking of individuals through the program.",@priority_Must @req_5.2.2 @FDA21CFR11 @HIPAA,4,5d4c5858-45bc-4e3d-ae86-1e47ede03c49,
