Test Case Title,Step Action,Step Expected,Requirement ID,Priority,Tags,Pages,Story Id,Epic,Area Path,Iteration Path
"As a Facilitator, I want the ability to override sign-in or sign-out in case of fingerprint or backup error, so that attendance can be accurately recorded even when the fingerprint scanner fails.",A facilitator manually overrides a sign-in or sign-out. | The override is completed.,"The system records the override, including the facilitator's identity and the reason for the override, for auditing purposes.",2.3.4.4,Must,@priority_Must @req_2.3.4.4 @FDA21CFR11 @HIPAA,8;9,33c20abd-7103-434b-a235-ddae8a1a80ac,,Healthcare\DayHealth,Release 1
"As a Facilitator, I want to be able to create a new session so that I can schedule and manage patient activities.",I am a logged-in Facilitator | I navigate to the session management section,"I should be able to create a new session with relevant details (e.g., date, time, participants).",2.3.4.6,Must,@priority_Must @req_2.3.4.6,5,bdc17d5b-8803-40b8-a378-5cdb8a37f61b,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to check patient data stored in the system so that I can review patient information efficiently.",I am logged in as a Doctor. | I access the patient data section.,I can view and check patient information.,2.5.3,Must,@priority_Must @req_2.5.3 @HIPAA,5,26912c77-31bc-44dd-9153-67cb9d0d95df,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",I am logged into the Clinician Portal. | I search for and select a patient.,I can view the patient's relevant documents and clinical information.,2.6.1,Must,@priority_Must @req_2.6.1 @HIPAA,6;13,557f3306-0d72-4f57-b0b4-93c9db13cfd8,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient data through the Clinician Portal so that I can review patient information efficiently.",I am a logged-in Doctor using the Clinician Portal. | I navigate to a patient's record.,I can view the patient's data in an easy-to-learn and quickly navigable interface.,2.6.2,Must,@priority_Must @req_2.6.2,13;15,f2ae2afc-1893-4119-b25d-1b8e26d91f70,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check patient data stored in the system so that I can effectively manage patient information.","I have access to the system with appropriate permissions. | I attempt to add, modify, or check patient data.",The system allows me to perform these actions while adhering to HIPAA regulations.,5.3.3,Must,@priority_Must @req_5.3.3 @FDA21CFR11 @HIPAA,5,5219f8d3-bf48-4b43-8eca-86e8f525218d,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to run a billing report so that I can manage billing effectively. ",I am a Clinician with access to the system. | I initiate the process to run a billing report.,I should be able to generate and view a comprehensive billing report.,2.7,Must,@priority_Must @req_2.7,12,9949b03e-eb32-4a83-bc14-70e0ce98d63f,,Healthcare\DayHealth,Release 1
"As a Doctor, I want tutorial documentation for the Clinician Portal, so that I can quickly learn how to use the application and understand the legal and business concerns.",I am a new Doctor user of the Clinician Portal. | I access the application for the first time.,"I am presented with tutorial documentation that explains clear procedures and proper protocol with step-by-step instructions, screenshots, and in-app guidance.",2.8,Should,@priority_Should @req_2.8,4;10,1a1aaede-ef1f-4f51-9578-fa696e827a64,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to access the system through a web-based application so that I can easily access and modify patient information.",I am a Clinician accessing the system | I use a web browser to access the Clinician Portal,I should be able to easily navigate and modify patient information.,2.8.3,Must,@priority_Must @req_2.8.3,13,fdd7934f-c7a8-4c05-a74a-7e939c816168,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to add a new patient, so that I can manage their care within the system.",I am logged in as a Clinician. | I enter the patient's demographic and medical information.,"The patient record is created and saved in the system, adhering to HIPAA guidelines.",3,Must,@priority_Must @req_3 @FDA21CFR11 @HIPAA,11,710bb5d2-7a5c-4fa4-921a-97f4b6286f08,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing practices.",I am logged into the Clinician Portal. | I request to run a billing report.,The system generates a report with relevant billing information.,4.4,Should,@priority_Should @req_4.4,12;13,d1d5a35c-7b62-47fe-bd5f-cbd3275b005b,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to log in so that I can access patient information and manage care plans.",I am a registered clinician with valid credentials | I enter my username and password into the clinician portal,I am successfully logged into the system and can access my dashboard,4.1,Must,@priority_Must @req_4.1 @HIPAA,11;13,1800aaa0-60af-4cf7-812c-f0744193c72e,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data and make informed decisions.",I am a Doctor accessing the Clinician Portal. | I log in to the system.,I should be able to easily navigate and access patient information.,4.2,Must,@priority_Must @req_4.2 @FDA21CFR11 @HIPAA,13,3e64ade3-3268-4fd1-a377-fb2e8d0c48c7,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",I am a Doctor logged into the Clinician Portal. | I navigate to a patient's record.,I can view the patient's relevant health information.,4.3,Must,@priority_Must @req_4.3 @HIPAA,13,e0bdf8a1-b240-47d1-ad6c-3e3826cae5d2,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient information through the Clinician Portal so that I can quickly review patient data.",I am using a supported web browser. | I access the Clinician Portal.,The interface is easy to learn and navigate quickly.,4.3,Must,@priority_Must @req_4.3 @HIPAA,13,e0bdf8a1-b240-47d1-ad6c-3e3826cae5d2,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",I am logged into the Clinician Portal as a Doctor. | I navigate to a patient's record.,"I can access an auditing history report that displays additions, changes, and deletions of documents and data related to that patient.",4.3.1,Should,@priority_Should @req_4.3.1 @FDA21CFR11 @HIPAA,8,cc1f65ac-5bba-4df7-a80c-baefd20d157e,,Healthcare\DayHealth,Release 1
"As a Clinician Portal User, I want the application to communicate with the database over SSL so that patient data is securely transferred.",I am a user of the Clinician Portal. | The application communicates with the database.,The communication must be done over SSL.,4.4.1,Must,@priority_Must @req_4.4.1,13;15,f879c1cc-6f81-416d-9b5a-425be394fc70,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",I am logged into the Clinician Portal as a Doctor. | I request to view a patient's data.,The patient's data should load in under 2 seconds.,5.1.1.1,Must,@priority_Must @req_5.1.1.1 @HIPAA,8;13;14,d0191f7b-f78c-4898-9137-288497652864,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can review and track patient progress efficiently.",I am logged into the Clinician Portal. | I select a patient.,"I can view the patient's care plan, including updates, changes, reviews, and approvals.",5.2.1,Must,@priority_Must @req_5.2.1 @FDA21CFR11 @HIPAA,6;13,053073c0-db5c-4ca8-bc27-0b6ef432fc2a,,Healthcare\DayHealth,Release 1
"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign in/outs so that I can improve the tracking and care of patients in the Day Health program.","the Day Health Manager system is implemented | a staff member inputs patient assessment, care plan, or sign in/out information",the information is stored digitally within the system.,5.1.2,Must,@priority_Must @req_5.1.2 @FDA21CFR11 @HIPAA,4,c0aab0de-7cce-4294-ac21-2150bd8bef5c,,Healthcare\DayHealth,Release 1
"As a Doctor, I want the clinician portal to be accessible 99.9% of the time during business hours, so that I can reliably access patient data.",The system is running during business hours | I attempt to access the clinician portal,I should be able to access the portal 99.9% of the time,5.1.2.5,Must,@priority_Must @req_5.1.2.5,14,e3b2e5df-2f7d-46d2-ac8f-bd8ee4b911d5,,Healthcare\DayHealth,Release 1
"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.","I am a Clinician using the system | I add, modify, or delete a document or data","The system should track the addition, modification, or deletion of the document or data",5.1.3.1,Must,@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,,Healthcare\DayHealth,Release 1
"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",I am a Clinician using the system | I request an audit history report,The system should generate a report showing the auditing history per user or per patient,5.1.3.1,Must,@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,,Healthcare\DayHealth,Release 1
"As a Clinician, I want the system to audit all document and data changes so that I can track modifications and maintain data integrity.",I am a Clinician using the system | I request to export an auditing history,The system should allow me to export the auditing history,5.1.3.1,Must,@priority_Must @req_5.1.3.1 @FDA21CFR11 @HIPAA,8,71a1efe5-992e-4134-bd5e-7129dd6742d1,,Healthcare\DayHealth,Release 1
"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access session data and functionality.",The Session app is deployed and running | There is an internet connection or no internet connection,The Session app remains operational 99.99% of the time.,5.1.3.3,Must,@priority_Must @req_5.1.3.3,5,a8e0e30f-27a6-4b6e-a247-f5f3f3867bbd,,Healthcare\DayHealth,Release 1
"As a Clinician Portal User, I want the application to communicate with the server over SSL so that patient data is protected during transmission.",I am a user of the Clinician Portal. | I am accessing or modifying information in the database.,All communication between the server and the Clinician Application will be done over SSL.,5.2.1.1,Must,@priority_Must @req_5.2.1.1,13;15,66600ac2-6b1d-4285-960c-8c3f629a52be,,Healthcare\DayHealth,Release 1
"As a Day Health staff, I want to digitize patient assessments, care plans, and patient sign in/outs so that I can improve the current physical workflow and automate tracking of individuals through the program.",I am a Day Health staff member. | I access the Trillium Health Day Health Manager application.,"I can create, view, and update patient assessments, care plans, and patient sign in/out records digitally.",5.2.2,Must,@priority_Must @req_5.2.2 @FDA21CFR11 @HIPAA,4,5d4c5858-45bc-4e3d-ae86-1e47ede03c49,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",I have access to the system. | I attempt to add a new patient.,"The system allows me to input patient demographics, medical history, and other relevant information.",5.2.3,Must,@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",I have access to the system. | I attempt to modify existing patient data.,"The system allows me to update patient information while maintaining an audit trail of changes, compliant with FDA 21 CFR Part 11.",5.2.3,Must,@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",I have access to the system. | I attempt to check on a patient's basic information.,"The system displays the patient's relevant data in a clear and organized manner, adhering to HIPAA regulations.",5.2.3,Must,@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,,Healthcare\DayHealth,Release 1
"As a Clinician, I want all communication between the server and the Clinician Application to be done over SSL, so that patient data is transmitted securely.",The Clinician is using the Clinician Application | The Clinician Application communicates with the server,All data transmitted between the application and the server is encrypted using SSL.,5.3,Must,@priority_Must @req_5.3 @HIPAA,15,77f1245f-f439-4e4d-a9e5-fd6489d33cb0,,Healthcare\DayHealth,Release 1
"As a Nurse, I want to update patient vitals so that patient records are current and accurate.",the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data,"the system should save the data to the patient's record, adhering to HIPAA regulations.",5.3.2,Must,@priority_Must @req_5.3.2 @HIPAA,4,3e557c58-f69d-48de-8378-c9f3063d7fe5,,Healthcare\DayHealth,Release 1
"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.","The system is operational and users are accessing and modifying data. | A user adds, modifies, or deletes a document or data within the system.","The system should track the addition, modification, or deletion, including the user, timestamp, and details of the change.",5.4,Must,@priority_Must @req_5.4 @FDA21CFR11 @HIPAA,8;15,06438f51-f5ec-446f-8b35-ba0e86dc8c01,,Healthcare\DayHealth,Release 1
"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",The system has auditing data. | A user requests an audit history report.,"The system should generate a report showing the auditing history, filtered by user or patient, and allow for export of the auditing histories.",5.4,Must,@priority_Must @req_5.4 @FDA21CFR11 @HIPAA,8;15,06438f51-f5ec-446f-8b35-ba0e86dc8c01,,Healthcare\DayHealth,Release 1
"As a Doctor, I want to access patient care plans through the Clinician Portal, so that I can review and track changes to the plans.",I am logged into the Clinician Portal. | I select a patient.,"I can view the patient's care plan, including updates and changes.",5.4.1,Must,@priority_Must @req_5.4.1 @FDA21CFR11 @HIPAA,6;13,498754dd-5616-492b-a45f-fbb016ddc912,,Healthcare\DayHealth,Release 1
"As a Clinician, I want to be able to view a patient's care plan so that I can effectively manage their treatment.",I am a logged-in Clinician | I select a patient,I can view the patient's care plan.,5.4.1.1,Must,@priority_Must @req_5.4.1.1 @FDA21CFR11 @HIPAA,6;11;13,b59e73cc-1c1b-4a51-aa83-fa4eb804df12,,Healthcare\DayHealth,Release 1
"As a Clinician, I want the application to communicate with the server over SSL so that patient data is transmitted securely.",The Clinician is using the application to access patient data. | The application sends a request to the server.,The communication between the application and the server is encrypted using SSL.,5.4.1.2,Must,@priority_Must @req_5.4.1.2,15,dfffe8a2-9180-403c-8546-177c30329956,,Healthcare\DayHealth,Release 1
"As a Nurse, I want to update patient vitals, so that the EHR contains the most current patient information.",the nurse is logged into the system | the nurse enters patient vitals,the vitals are stored in the EHR and are accessible to authorized users,5.4.2,Must,@priority_Must @req_5.4.2 @FDA21CFR11 @HIPAA,4,98063f3d-6234-4aa4-b348-95ea7e724ff2,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",I have access to the session management section of the application | I attempt to add a new session,"the system should allow me to input all required session details, such as date, time, leader, and participants.",5.4.3,Must,@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",I have access to the session management section of the application | I attempt to modify an existing session,"the system should allow me to update session details, such as date, time, leader, and participants.",5.4.3,Must,@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,,Healthcare\DayHealth,Release 1
"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",I have access to the session management section of the application | I attempt to check session data,the system should display all relevant session information.,5.4.3,Must,@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,,Healthcare\DayHealth,Release 1
"As a Nurse, I want to be able to easily add and modify patient data, so that I can efficiently update patient records and ensure accurate information is available to the care team.","the Nurse is logged into the system and has selected a patient | the Nurse adds or modifies patient data (e.g., vitals, documents)","the system should allow the Nurse to easily input and save the information, and the system should audit the changes",5.4.3.2,Must,@priority_Must @req_5.4.3.2 @FDA21CFR11 @HIPAA,5;8,6e768b2b-c635-4cab-9422-58f437b806a6,,Healthcare\DayHealth,Release 1
